product_id,product_name,category,unit_price,quantity_sold,demand_forecast,supplier_id,lead_time_days,reorder_point,reorder_quantity,sales_velocity,stockout_risk,supplier_dependence,high_demand
221,Wine - Remy Pannier Rose,home goods,91.21,489,402,221,21,136,27,23.285703197284192,0.3383084492958097,0.05521472279724494,0
222,Green Scrubbie Pad H.duty,electronics,921.9,630,977,222,6,11,86,104.99982500029168,0.011258955872477423,0.13650793434114392,1
223,"Apple - Delicious, Golden",clothing,0.01,226,382,223,10,249,51,22.599977400022603,0.6518324436693078,0.22566370682903952,0
224,Soupcontfoam16oz 116con,electronics,109.32,760,862,224,9,22,35,84.44435061738821,0.0255220414672617,0.0460526309729917,1
225,Remy Red Berry Infusion,clothing,623.35,985,93,225,30,177,17,32.83332238889254,1.9032256018036986,0.017258883073513878,0
226,Mix - Cocktail Ice Cream,home goods,210.07,943,311,226,21,276,100,44.904740521552135,0.8874597785382708,0.10604453758171223,0
227,"Beef - Rib Roast, Capless",clothing,820.22,617,862,227,1,688,27,616.9938300616993,0.7981438422489113,0.0437601289504031,1
228,Godiva White Chocolate,electronics,941.69,448,758,228,9,346,51,49.77772246919726,0.4564643739252721,0.11383928317323029,1
229,Flour - Strong Pizza,home goods,278.24,192,269,229,6,533,2,31.99994666675556,1.981412565746745,0.010416666124131972,0
230,"Hickory Smoke, Liquid",clothing,460.42,784,873,230,5,771,84,156.79968640062722,0.8831615019110939,0.10714285577623908,1
231,Beets - Golden,clothing,880.79,415,6,231,25,206,17,16.599993360002657,34.33327611120648,0.04096385443460592,0
232,Cotton Wet Mop 16 Oz,electronics,914.75,871,429,232,27,825,25,32.259247311389885,1.9230768782499563,0.028702640313402524,0
233,Table Cloth 53x53 White,electronics,111.66,372,79,233,27,42,49,13.77777267489901,0.5316455023233542,0.1317204265666552,0
234,Wine - Stoneliegh Sauvignon,clothing,502.65,128,80,234,10,232,81,12.7999872000128,2.8999996375000454,0.6328124505615272,0
235,Ice Cream - Life Savers,home goods,733.51,265,114,235,7,480,37,37.857088775587464,4.210525946445093,0.13962263624065524,0
236,Sugar - Individual Portions,electronics,368.09,277,907,236,19,209,36,14.578939695294897,0.2304299864340685,0.1299638942251302,1
237,"Veal - Inside, Choice",clothing,217.38,165,520,237,14,64,90,11.785705867352952,0.12307692071005923,0.5454545123966962,1
238,Tea - Decaf Lipton,electronics,922.79,869,368,238,28,831,95,31.03570320153457,2.2581521125502144,0.10932105743013744,0
239,Allspice - Jamaican,home goods,893.9,498,298,239,4,424,42,124.49968875077813,1.4228187442007134,0.08433734770406932,0
240,Yoplait Drink,home goods,893.83,359,559,240,12,33,36,29.916641736131886,0.05903398821048322,0.10027854873875909,1
241,Bread - Multigrain Oval,home goods,17.16,397,906,241,3,407,38,132.3328922236926,0.4492273681100732,0.0957178817199526,1
242,Shark - Loin,clothing,502.68,680,938,242,12,895,98,56.6666194444838,0.9541577723437338,0.1441176449394464,1
243,Flour - Pastry,home goods,6.55,327,209,243,17,782,14,19.235282802774822,3.741626615233176,0.04281345434821241,0
244,Pepper - Scotch Bonnet,home goods,91.85,882,245,244,26,221,34,33.92306387574467,0.9020407795085396,0.03854875239740644,0
245,Onions - Red,home goods,228.19,456,416,245,20,763,95,22.7999886000057,1.8341345712948423,0.20833332876462,0
246,Bagel - Plain,clothing,627.66,566,306,246,6,684,1,94.33317611137315,2.235294044598234,0.0017667844210815474,0
247,Turkey - Ground. Lean,electronics,779.24,960,404,247,9,961,14,106.66654814827984,2.3787128124080987,0.014583333181423613,0
248,"Wine - Red, Gallo, Merlot",home goods,555.64,881,71,248,15,804,11,58.733294177803884,11.323942067050412,0.012485811436029382,0
249,Jameson Irish Whiskey,clothing,893.95,273,342,249,15,212,92,18.199987866674757,0.619883022810438,0.3369963246521493,0
250,Rootbeer,electronics,485.71,618,720,250,13,826,44,47.53842497044233,1.1472222062885804,0.0711974098511746,1
251,Muffin Mix - Raisin Bran,clothing,700.16,252,972,251,9,791,9,27.99996888892346,0.8137859998581688,0.03571428429705221,1
252,"Wine - White, Concha Y Toro",electronics,604.98,35,800,252,23,669,17,1.5217384688093614,0.8362499895468751,0.4857141469388151,1
253,"Potatoes - Yukon Gold, 80 Ct",home goods,721.7,506,770,253,11,262,73,45.9999581818562,0.3402597358407827,0.1442687718523958,1
254,"Juice - Orange, Concentrate",home goods,950.36,65,913,254,4,569,10,16.249959375101565,0.6232201465145658,0.15384613017751841,1
255,Wood Chips - Regular,clothing,717.78,159,230,255,15,582,98,10.599992933338045,2.530434672589797,0.6163521624935747,0
256,Wine - Red Oakridge Merlot,electronics,806.25,964,58,256,3,507,40,321.3322622257926,8.741377803210723,0.0414937755031766,0
257,Calvados - Boulard,home goods,188.83,356,822,257,22,437,38,16.181810826449624,0.5316301638487815,0.10674157003534916,1
258,Cheese - Brick With Onion,home goods,724.69,159,581,258,13,156,33,12.230759822492445,0.26850257713420694,0.20754715675804045,1
259,Easy Off Oven Cleaner,clothing,8.29,635,262,259,12,621,49,52.91662256948119,2.3702289171668354,0.07716535311550625,0
260,Shrimp - Black Tiger 13/15,home goods,646.4,246,873,260,20,759,97,12.299993850003075,0.8694157976011936,0.3943089270606127,1
261,Veal - Leg,clothing,289.37,203,666,261,18,88,78,11.27777151234916,0.13213213014816622,0.3842364342740673,1
262,Muffin Mix - Blueberry,clothing,365.07,378,838,262,11,193,82,34.36360512399534,0.2303102597815005,0.21693121119229603,1
263,Pork - Caul Fat,home goods,756.95,571,979,263,23,735,4,24.826076162575582,0.750766080176036,0.007005253817771387,1
264,Oil - Hazelnut,clothing,517.04,160,482,264,3,346,78,53.33315555614814,0.7178423087584583,0.4874999695312519,0
265,Turkey Tenderloin Frozen,electronics,688.02,592,621,265,8,106,38,73.99990750011563,0.17069242881332644,0.06418918810491236,1
266,Lamb - Shoulder,home goods,183.67,43,372,266,21,308,13,2.047618072562823,0.8279569669904042,0.30232551108709044,0
267,Bacardi Limon,clothing,470.6,514,157,267,22,157,19,23.36362574380648,0.9999999363057365,0.036964979825584054,0
268,Wine - Redchard Merritt,electronics,518.75,928,162,268,12,680,19,77.3332688889426,4.197530605090703,0.020474137710408,0
269,Apricots Fresh,clothing,375.81,877,827,269,26,509,97,33.73075625740144,0.6154776225456152,0.11060433169208288,1
270,Turkey - Ground. Lean,electronics,833.73,594,115,270,24,913,94,24.749989687504296,7.9391297444235,0.15824915558503105,0
271,Sauce - Fish 25 Ozf Bottle,clothing,66.61,381,776,271,25,913,27,15.23999390400244,1.1765463765908972,0.0708661398722798,1
272,True - Vue Containers,clothing,548.38,763,520,272,20,522,61,38.14998092500954,1.0038461345414205,0.0799475743126137,1
273,Cup Translucent 9 Oz,electronics,757.48,90,693,273,8,175,70,11.249985937517579,0.25252524888130956,0.7777776913580343,1
274,Cocoa Powder - Dutched,home goods,686.27,443,459,274,22,699,70,20.136354483475234,1.5228757838153424,0.15801354045116162,0
275,Rabbit - Saddles,home goods,718.99,883,644,275,28,78,95,31.535703022963208,0.12111801054164581,0.10758776775098791,1
276,Chicken - Whole Roasting,clothing,986.54,575,6,276,5,863,88,114.99977000046,143.83309361151066,0.15304347559924392,0
277,"Pepper - Black, Crushed",home goods,497.37,372,344,277,21,262,41,17.71427727891558,0.7616278848363988,0.11021505080067069,0
278,Milk - Condensed,home goods,331.9,438,276,278,29,989,73,15.103443067778253,3.5833332035024203,0.16666666286149173,0
279,Crab Brie In Phyllo,home goods,198.95,544,663,279,19,206,88,28.631563878124275,0.3107088942577844,0.1617647029087371,1
280,Tomatoes - Roma,home goods,772.37,328,455,280,15,312,1,21.866652088898608,0.6857142706436424,0.0030487803948542566,0
281,Sauce - Salsa,electronics,921.14,534,255,281,1,568,80,533.9946600533995,2.2274508930411416,0.14981273127691516,0
282,Ecolab - Hand Soap Form Antibac,home goods,108.62,800,685,282,8,927,42,99.99987500015625,1.3532846517768664,0.05249999934375001,1
283,Plums - Red,home goods,116.36,746,168,283,19,360,16,39.26313722992777,2.14285701530613,0.021447720892121703,0
284,Calypso - Strawberry Lemonade,clothing,44.91,340,216,284,2,787,88,169.99915000424997,3.6435183498371133,0.2588235217993082,0
285,Pastry - Cheese Baked Scones,clothing,222.22,601,979,285,13,216,67,46.23073366866641,0.22063329703132487,0.11148086336970278,1
286,Miso Paste White,electronics,231.72,311,245,286,10,502,38,31.0999689000311,2.048979508204918,0.1221864912480228,0
287,Pork - Smoked Kassler,clothing,42.12,590,147,287,8,428,66,73.74990781261523,2.911564427784733,0.11186440488365416,0
288,Russian Prince,home goods,704.02,603,551,288,17,931,59,35.470567370254486,1.6896551417485457,0.09784411114686384,1
289,Bread - Granary Small Pull,clothing,632.81,150,369,289,11,380,62,13.636351239680693,1.0298102701948437,0.4133333057777796,0
290,"Veal - Chops, Split, Frenched",home goods,703.67,624,401,290,17,554,56,36.70586076125838,1.3815461002108205,0.08974358830539121,0
291,Flavouring - Raspberry,clothing,264.62,285,393,291,16,406,56,17.812488867194457,1.033078854120131,0.19649122117574663,0
292,Bread - Mini Hamburger Bun,home goods,723.35,249,859,292,25,648,3,9.959996016001593,0.7543655325452209,0.012048192287221194,1
293,Wine - Dubouef Macon - Villages,electronics,114.47,275,516,293,2,114,99,137.49931250343747,0.220930228276546,0.3599999869090914,1
294,"Pasta - Penne, Rigate, Dry",electronics,171.95,712,841,294,16,77,29,44.499972187517386,0.0915576683524653,0.040730336506596396,1
295,Oranges,clothing,766.92,300,468,295,13,569,78,23.076905325457442,1.2158119398330782,0.2599999913333336,0
296,Cotton Wet Mop 16 Oz,home goods,565.66,872,466,296,7,634,73,124.57125061249913,1.3605149922636268,0.083715595370234,0
297,"Pasta - Fusili, Dry",clothing,238.29,703,751,297,2,162,94,351.4982425087874,0.21571238061634648,0.13371265812642022,1
298,Wine - Niagara Peninsula Vqa,electronics,440.93,956,667,298,1,938,25,955.990440095599,1.4062968304903025,0.026150627341520634,1
299,Bread - Hot Dog Buns,home goods,218.65,350,676,299,23,862,66,15.217384688093615,1.2751479101309482,0.18857142318367365,1
300,Squash - Sunburst,home goods,902.65,954,873,300,29,267,27,32.89654038050332,0.30584192089528156,0.028301886495787354,1
301,Schnappes Peppermint - Walker,clothing,133.07,565,878,301,17,668,25,33.23527456748555,0.7608200368927103,0.0442477868274728,1
302,"Pepper - Julienne, Frozen",home goods,326.31,352,347,302,19,438,32,18.526306038786295,1.2622478022406973,0.09090908832644636,0
303,Wine - Spumante Bambino White,clothing,543.91,698,770,303,30,388,47,23.266658911113698,0.5038960973519988,0.06733524258832031,1
304,Beef - Rib Eye Aaa,home goods,285.32,253,779,304,14,388,38,18.071415663274525,0.49807444803498785,0.1501976225218331,1
305,"Wine - Niagara,vqa Reisling",home goods,511.22,264,494,305,5,641,64,52.7998944002112,1.2975708239358132,0.24242423324150633,0
306,Beer - Heinekin,electronics,264.74,922,338,306,3,132,20,307.3323088923037,0.3905325328244813,0.02169197373436037,0
307,Juice - Orangina,clothing,70.29,445,265,307,30,514,6,14.833328388890537,1.9396225683161297,0.013483145764423691,0
308,"Pepper - Black, Whole",home goods,173.15,479,60,308,6,530,85,79.83320027799954,8.833331861111356,0.17745302343521874,0
309,Flower - Daisies,home goods,586.2,628,44,309,10,14,56,62.7999372000628,0.318181745867785,0.08917197310235712,0
310,"Juice - Apple, 341 Ml",electronics,520.15,338,944,310,30,76,47,11.266662911112363,0.08050847372342719,0.13905325032386834,1
311,Carbonated Water - Orange,home goods,355.64,395,167,311,22,289,83,17.95453729339214,1.7305388185306096,0.21012657695882084,0
312,Sobe - Green Tea,electronics,889.29,103,366,312,24,273,20,4.291664878472967,0.7459016189644367,0.19417473842963703,0
313,"Soup - Campbells, Beef Barley",electronics,731.79,603,139,313,12,334,28,50.249958125034894,2.40287752497284,0.046434493425630295,0
314,Pepper - Red Bell,home goods,919.94,753,91,314,12,377,26,62.749947708376915,4.142856687598166,0.0345285519982928,0
315,"Plate - Foam, Bread And Butter",home goods,145.44,852,670,315,15,55,23,56.79996213335858,0.0820895510135888,0.026995304847472947,1
316,Blue Curacao - Marie Brizard,home goods,627.23,106,357,316,5,326,73,21.1999576000848,0.9131652405275844,0.6886791803132849,0
317,Bread - Corn Muffaleta Onion,electronics,300.98,949,147,317,9,943,30,105.4443272840808,6.414965550002344,0.03161222305993443,0
318,Flavouring - Orange,clothing,912.7,811,32,318,12,445,9,67.58327701393583,13.906245654298232,0.011097410467356222,0
319,"Pasta - Bauletti, Chicken White",clothing,920.42,315,427,319,25,928,72,12.599994960002016,2.1733020568313335,0.22857142131519298,0
320,"Veal - Inside Round / Top, Lean",electronics,633.69,179,76,320,13,664,14,13.769220177522941,8.73684095567882,0.07821228613339183,0
321,Cakes Assorted,clothing,979.59,197,571,321,18,698,78,10.94443836420091,1.222416791201107,0.39593906619598646,1
322,Bamboo Shoots - Sliced,home goods,592.29,657,535,322,30,983,96,21.899992700002432,1.8373831432264833,0.146118719237158,1
323,"Cherries - Bing, Canned",clothing,800.08,986,354,323,24,487,45,41.08331621528491,1.3757061758275093,0.0456389447703961,0
324,"Bread - Roll, Whole Wheat",electronics,668.13,987,456,324,1,416,2,986.990130098699,0.9122806817482307,0.0020263424313440486,0
325,Cucumber - English,home goods,381.54,449,547,325,14,927,15,32.071405663281666,1.6946983236801039,0.03340757163902959,1
326,Quiche Assorted,clothing,290.55,901,96,326,30,709,67,30.03332332222556,7.385415897352511,0.07436181937445262,0
327,Oats Large Flake,clothing,500.93,116,227,327,11,555,35,10.545444958686401,2.4449338129985105,0.30172411192033516,0
328,Bar - Sweet And Salty Chocolate,home goods,934.72,571,357,328,12,953,50,47.5832936805886,2.66946771233984,0.08756567272214234,0
329,Chocolate Bar - Smarties,home goods,905.72,902,436,329,21,218,75,42.952360498875954,0.49999998853211036,0.08314855783649049,0
330,"Ham - Smoked, Bone - In",home goods,327.0,433,743,330,9,117,32,48.11105765438039,0.1574697152426687,0.07390300060270207,1
331,Lentils - Green Le Puy,home goods,587.96,523,134,331,10,56,49,52.2999477000523,0.4179104165738495,0.09369024677456507,0
332,Dc Hikiage Hira Huba,home goods,686.88,951,603,332,27,743,77,35.222209176959566,1.2321724505444038,0.08096740188257201,1
333,Cookie - Oreo 100x2,home goods,291.8,27,844,333,2,21,88,13.499932500337497,0.02488151629287303,3.2592580521266474,1
334,Lid - 0090 Clear,electronics,754.07,796,181,334,22,71,45,36.18180173554467,0.3922651716980568,0.05653266260637359,0
335,Chocolate - Milk Coating,home goods,507.41,142,976,335,16,578,3,8.874994453128467,0.5922131086863411,0.021126759075580346,1
336,Wood Chips - Regular,home goods,324.07,38,101,336,10,725,88,3.7999962000038003,7.178217111067613,2.315788864266088,0
337,Ham - Virginia,home goods,11.18,263,432,337,28,262,58,9.392853788266505,0.6064814674425587,0.22053231100637602,0
338,Bread - Italian Sesame Poly,electronics,573.58,719,283,338,4,186,36,179.74955062612347,0.6572437930302547,0.05006954033282976,0
339,Venison - Striploin,clothing,931.28,92,446,339,18,324,59,5.111108271606516,0.726457382814857,0.6413042781191002,0
340,"Salmon - Whole, 4 - 6 Pounds",clothing,918.82,313,303,340,21,665,75,14.904754807259616,2.1947193995142116,0.23961660576304775,0
341,Butter Balls Salted,electronics,709.78,966,758,341,30,634,19,32.199989266670244,0.836411598464227,0.019668736856431297,1
342,Tomatoes - Cherry,electronics,5.28,17,793,342,14,284,6,1.214284846939395,0.358133665092892,0.3529409688582536,1
343,"Pork - Sausage, Medium",home goods,438.45,799,748,343,3,575,5,266.3324455585148,0.7687165672631475,0.006257822199526631,1
344,Carbonated Water - Wildberry,electronics,911.4,101,417,344,24,753,83,4.2083315798618415,1.8057553523799676,0.8217820968532578,0
345,Bacardi Breezer - Tropical,clothing,316.58,776,747,345,9,374,11,86.22212641985953,0.5006693373404373,0.014175257549287919,1
346,Bread - Sour Batard,clothing,631.54,26,130,346,3,519,42,8.666637777874074,3.9923073852071242,1.6153839940830792,0
347,Bar - Sweet And Salty Chocolate,home goods,552.45,54,375,347,17,886,87,3.1764687197242827,2.362666603662224,1.6111108127572569,0
348,Sesame Seed Black,clothing,279.69,812,718,348,19,624,43,42.73681961220021,0.8690807678401008,0.05295566437246719,1
349,"Salsify, Organic",clothing,326.96,216,318,349,5,402,99,43.199913600172806,1.2641509036430534,0.45833331211419853,0
350,Guinea Fowl,home goods,812.26,818,480,350,28,247,29,29.214275280615972,0.5145833226128474,0.03545232230498384,0
351,Wine - Lamancha Do Crianza,electronics,611.06,916,63,351,3,816,15,305.33231555894815,12.952378896447794,0.01637554567275605,0
352,Sauce - Thousand Island,electronics,531.2,318,363,352,9,509,19,35.333294074117696,1.402203818121107,0.05974842579407467,0
353,Milk Powder,clothing,952.01,601,116,353,17,960,12,35.35292038063507,8.275861355529193,0.019966721797558706,0
354,Lettuce - Arugula,home goods,407.46,433,656,354,21,528,42,20.61903780045819,0.8048780365110055,0.09699768829104646,1
355,Wine - Soave Folonari,clothing,52.19,627,533,355,4,940,43,156.7496081259797,1.7636022183189077,0.06858054117096425,1
356,Lemon Grass,electronics,437.18,790,118,356,14,103,87,56.42853112247777,0.8728812819592133,0.11012658088447366,0
357,Compound - Orange,home goods,377.61,78,623,357,10,499,40,7.7999922000078,0.8009630690054083,0.5128204470743016,1
358,Towels - Paper / Kraft,electronics,597.3,603,292,358,20,517,54,30.149984925007537,1.770547884570278,0.08955223732085842,0
359,Steampan - Half Size Shallow,home goods,551.51,222,823,359,13,521,19,17.076909940838508,0.6330498100479974,0.0855855817303792,1
360,Sage Ground Wiberg,clothing,90.41,116,615,360,12,71,9,9.666658611117825,0.11544715259435524,0.07758620020808618,1
361,Food Colouring - Pink,clothing,273.54,203,353,361,26,627,83,7.8076893047348825,1.7762039156882745,0.40886697493266133,0
362,Cheese - Blue,home goods,206.7,323,620,362,18,991,46,17.944434475314182,1.5983870709937569,0.14241485627198588,1
363,"Bread - Roll, Calabrese",clothing,262.86,591,957,363,21,742,35,28.14284374150298,0.7753395948240377,0.05922165720437129,1
364,Pepper - Sorrano,electronics,211.06,139,681,364,6,570,22,23.16662805561991,0.8370043929955302,0.15827336990839064,1
365,Chicken Thigh - Bone Out,clothing,677.33,418,381,365,13,468,37,32.15382142013737,1.22834642445285,0.0885167442938578,0
366,"Tart Shells - Sweet, 4",home goods,73.25,774,995,366,27,489,84,28.66665604938665,0.49145728149289164,0.10852713038078643,1
367,Spice - Paprika,clothing,961.19,771,386,367,26,380,51,29.653834748525096,0.9844559330451832,0.06614785906423011,0
368,Tomato - Tricolor Cherry,clothing,41.25,449,553,368,30,48,70,14.966661677779442,0.08679927510308726,0.15590200098213808,1
369,"Pork - Sausage, Medium",home goods,27.31,839,598,369,7,907,32,119.85697163289767,1.5167223826635055,0.038140643168764685,1
370,Ice Cream Bar - Drumstick,clothing,314.2,414,515,370,21,962,8,19.71427632653508,1.8679611287774538,0.019323671030829204,1
371,Soap - Pine Sol Floor Cleaner,clothing,263.42,599,562,371,20,563,64,29.94998502500749,1.0017793416053498,0.1068447394516738,1
372,Spice - Montreal Steak Spice,electronics,939.34,747,730,372,21,62,51,35.571411632661125,0.08493150568586978,0.06827309145551418,1
373,"Wine - Mas Chicet Rose, Vintage",home goods,647.28,984,617,373,4,202,26,245.99938500153752,0.32739059436968243,0.026422763959118252,1
374,Muffin Orange Individual,electronics,502.05,746,757,374,15,8,98,49.73330017779988,0.010568031564490998,0.13136729046424545,1
375,Shallots,clothing,533.21,552,545,375,11,533,13,50.181772562024946,0.9779816334315297,0.023550724211037606,1
376,Beef - Rib Eye Aaa,electronics,28.86,512,753,376,18,83,89,28.44442864198409,0.11022576214839626,0.1738281216049195,1
377,Muffin Mix - Blueberry,electronics,820.69,986,462,377,29,338,31,33.99998827586611,0.7316017157661967,0.031440161952939534,0
378,"Wine - White, Riesling, Semi - Dry",electronics,556.3,725,138,378,26,279,7,27.88460465976744,2.0217389839319577,0.009655172280618313,0
379,"Nut - Pecan, Halves",clothing,656.31,140,781,379,5,227,19,27.999944000112002,0.29065300524131876,0.13571427602040886,1
380,Tea - Mint,electronics,739.38,922,208,380,9,933,66,102.44433061741043,4.485576707424197,0.07158351332338923,0
381,Wine - Savigny - Les - Beaune,clothing,498.86,482,66,381,24,709,61,20.083324965281264,10.742422614784452,0.12655601397186694,0
382,Juice - Ocean Spray Kiwi,clothing,36.69,940,627,382,3,224,13,313.33228889237034,0.35725677261153477,0.013829787086917159,1
383,Bacardi Mojito,electronics,52.36,48,45,383,30,291,91,1.5999994666668444,6.466665229629949,1.8958329383681378,0
384,Beer - Mcauslan Apricot,home goods,15.27,928,101,384,24,344,50,38.66665055556227,3.405940256837598,0.053879309764231574,0
385,Longos - Burritos,clothing,684.15,283,466,385,25,360,8,11.31999547200181,0.7725321722632581,0.02826855023786042,0
386,"Salmon - Whole, 4 - 6 Pounds",clothing,288.87,431,477,386,2,971,27,215.49892250538747,2.0356393703220257,0.06264501014744757,0
387,Dr. Pepper - 355ml,clothing,899.91,669,448,387,12,419,3,55.74995354170538,0.935267836266343,0.004484304865705458,0
388,Ginger - Crystalized,home goods,936.85,137,745,388,20,820,14,6.849996575001713,1.1006711261654882,0.10218977356279024,1
389,"Wine - White, Pelee Island",clothing,787.02,857,178,389,14,244,3,61.21424198982715,1.3707864398434584,0.0035005833897248147,0
390,Fennel - Seeds,home goods,407.39,724,445,390,9,236,15,80.44435506182771,0.5303370667339985,0.020718231758035475,0
391,Wine - Vidal Icewine Magnotta,home goods,779.35,112,364,391,26,819,66,4.307690650888211,2.249999938186815,0.589285661670923,0
392,"Tart Shells - Sweet, 3",electronics,8.66,200,909,392,21,380,40,9.523804988664292,0.41804179958149834,0.1999999900000005,1
393,"Club Soda - Schweppes, 355 Ml",clothing,737.23,383,710,393,5,809,3,76.59984680030641,1.139436603669907,0.007832897967809452,1
394,Onions - Vidalia,clothing,59.83,905,638,394,10,290,60,90.49990950009051,0.4545454474209178,0.0662983418088581,1
395,Energy Drink Bawls,home goods,571.14,909,709,395,24,352,94,37.87498421875657,0.49647389990868973,0.10341033989647591,1
396,Lettuce - Lambs Mash,clothing,633.25,378,84,396,8,46,9,47.24994093757383,0.5476189824263116,0.023809523179642245,0
397,"Fish - Base, Bouillion",clothing,631.2,560,267,397,20,107,10,27.999986000007002,0.40074904866108435,0.017857142538265314,0
398,Crab - Meat,electronics,399.85,340,457,398,11,917,35,30.909062809942903,2.006564507515,0.10294117344290667,0
399,Chicken - Base,electronics,863.93,336,536,399,14,710,6,23.999982857155103,1.3246268409584545,0.017857142325680288,1
400,Sugar Thermometer,electronics,574.42,262,115,400,23,22,85,11.39129939508722,0.1913043311909277,0.32442746853330273,0
401,Island Oasis - Pina Colada,home goods,917.39,400,110,401,11,673,26,36.363603305815175,6.118181261983522,0.06499999837500005,0
402,Lamb Rack Frenched Australian,clothing,297.73,360,160,402,25,751,61,14.399994240002304,4.693749706640643,0.16944443973765447,0
403,Chef Hat 20cm,electronics,648.15,122,906,403,12,590,27,10.166658194451506,0.6512141208475263,0.22131145726955267,1
404,Bread Ww Cluster,home goods,568.29,469,987,404,1,193,16,468.9953100468995,0.19554204462470068,0.03411513786534887,1
405,Squash - Guords,electronics,858.18,903,480,405,26,792,40,34.730755872786204,1.6499999656250008,0.044296787992283634,0
406,Flour - Strong,electronics,985.62,997,143,406,21,305,49,47.476167868491494,2.1328669837155956,0.049147441834027666,0
407,Bread - French Baquette,electronics,431.66,903,635,407,8,79,90,112.87485890642637,0.12440944685969375,0.09966777298263818,1
408,Lighter - Bbq,electronics,842.86,204,305,408,27,371,87,7.555552757202682,1.2163934027412,0.42647056732987415,0
409,Pork - Kidney,clothing,716.7,977,352,409,24,843,62,40.70831637153485,2.394886295599821,0.06345956946305456,0
410,"Lentils - Red, Dry",home goods,212.67,772,103,410,21,776,49,36.761887256244165,7.533979851069917,0.06347150176850387,0
411,"Mushroom - Porcini, Dry",clothing,11.26,226,607,411,29,628,22,7.793100760999738,1.0345963585733715,0.09734512843605626,1
412,"Juice - Grapefruit, 341 Ml",home goods,844.78,556,329,412,12,659,45,46.3332947222544,2.0030394527951536,0.08093525034289119,0
413,Cocoa Butter,clothing,626.29,738,213,413,26,373,54,28.38460446745982,1.7511736267054636,0.07317073071584376,0
414,Food Colouring - Blue,clothing,411.27,239,201,414,23,908,50,10.39129982986964,4.517412710576482,0.2092050121671543,0
415,Grapes - Red,home goods,913.3,793,179,415,29,638,30,27.344818156959256,3.5642456109359992,0.03783102096051676,0
416,Table Cloth 72x144 White,home goods,238.13,651,857,416,15,348,57,43.39997106668596,0.4060676732080785,0.0875576023416651,1
417,Wine - Sicilia Igt Nero Avola,clothing,911.78,547,941,417,17,101,59,32.176451660910786,0.10733262372653961,0.10786105835720186,1
418,Juice - Lagoon Mango,clothing,77.64,516,792,418,7,484,15,73.71418040831371,0.6111111033950618,0.02906976687849289,1
419,Sausage - Liver,electronics,31.43,811,685,419,21,189,95,38.6190292290337,0.27591240473120576,0.11713933271098234,1
420,"Chicken - Base, Ultimate",clothing,664.85,239,201,420,16,488,82,14.937490664068335,2.4278605757283294,0.34309621995413303,0
421,Bread - Multigrain,clothing,371.02,188,763,421,13,95,41,14.461527337286665,0.12450851737210332,0.2180850947827077,1
422,Pear - Prickly,clothing,993.14,711,418,422,3,939,88,236.99921000263333,2.2464114295116886,0.12376933721843408,0
423,"Beans - Black Bean, Canned",clothing,9.31,581,957,423,17,611,29,34.17645048444089,0.6384534938510606,0.049913940621102576,1
424,Vinegar - Cider,home goods,542.78,196,311,424,16,865,63,12.249992343754785,2.7813503928826244,0.32142855502915535,0
425,Eggs - Extra Large,electronics,889.39,991,786,425,1,857,57,990.9900900990989,1.0903307749321784,0.057517658349973175,1
426,Sausage - Blood Pudding,home goods,673.98,460,916,426,26,233,76,17.692300887576582,0.254366809450144,0.1652173877126655,1
427,Beef - Tenderloin,clothing,468.2,274,248,427,20,83,84,13.699993150003426,0.334677405859782,0.3065693318770317,0
428,Flour - So Mix Cake White,home goods,579.24,146,132,428,20,207,78,7.299996350001825,1.5681816993801743,0.5342465387502371,0
429,"Wine - White, Riesling, Semi - Dry",home goods,194.15,846,974,429,21,82,72,40.28569510204995,0.08418891083994959,0.0851063819727378,1
430,Wood Chips - Regular,electronics,69.44,282,101,430,6,22,42,46.99992166679723,0.21782176061170685,0.14893616493134168,0
431,Cream - 10%,electronics,883.68,379,716,431,29,662,87,13.0689610107031,0.9245809926734498,0.22955144513056874,1
432,Apple - Royal Gala,home goods,112.47,799,929,432,1,790,56,798.9920100798992,0.8503767400390018,0.07008760863469826,1
433,"Clams - Littleneck, Whole",electronics,835.42,244,364,433,19,381,90,12.842098504158683,1.0467032679477124,0.36885244389949,0
434,"Pasta - Rotini, Dry",clothing,200.46,629,924,434,5,353,19,125.7997484005032,0.38203462790005815,0.03020667678526746,1
435,Pie Shell - 5,clothing,303.35,58,527,435,20,740,62,2.899998550000725,1.4041745464103503,1.0689653329370115,1
436,Devonshire Cream,clothing,286.57,302,843,436,1,209,58,301.99698003019967,0.24792407772332056,0.19205297377308037,1
437,Butter Ripple - Phillips,electronics,503.09,644,559,437,20,480,27,32.19998390000805,0.8586761921524831,0.04192546518749278,1
438,"Ice - Clear, 300 Lb For Carving",electronics,481.39,862,886,438,25,185,68,34.47998620800552,0.20880360938144912,0.07888630998971799,1
439,Glove - Cutting,clothing,777.16,792,408,439,15,388,48,52.79996480002347,0.9509803688485204,0.06060605984083258,0
440,Napkin Colour,electronics,330.96,984,396,440,15,664,32,65.59995626669583,1.67676763442506,0.03252032487276093,0
441,Ecolab - Hand Soap Form Antibac,home goods,302.02,679,131,441,26,963,42,26.11537457100978,7.3511444770118715,0.06185566919211091,0
